1,1,133.0,143.0,139.0,123.0,-1,-1,-1,-1
4,1,134.0,141.0,137.0,123.0,-1,-1,-1,-1
6,1,135.0,140.0,135.0,124.0,-1,-1,-1,-1
1,2,364.0,276.0,36.0,44.0,-1,-1,-1,-1
2,2,363.0,277.0,37.0,42.0,-1,-1,-1,-1
3,2,363.0,277.0,37.0,42.0,-1,-1,-1,-1
4,2,371.0,278.0,29.0,41.0,-1,-1,-1,-1
5,2,368.0,276.0,32.0,44.0,-1,-1,-1,-1
6,2,363.0,276.0,37.0,44.0,-1,-1,-1,-1
7,2,365.0,277.0,35.0,43.0,-1,-1,-1,-1
8,2,370.0,278.0,30.0,42.0,-1,-1,-1,-1
9,2,367.0,277.0,33.0,43.0,-1,-1,-1,-1
10,2,364.0,275.0,36.0,45.0,-1,-1,-1,-1
13,2,363.0,279.0,37.0,41.0,-1,-1,-1,-1
71,3,375.0,297.0,25.0,23.0,-1,-1,-1,-1
104,4,350.0,291.0,50.0,29.0,-1,-1,-1,-1
129,5,362.0,300.0,38.0,20.0,-1,-1,-1,-1
1,6,361.0,11.0,39.0,88.0,-1,-1,-1,-1
2,6,360.0,11.0,40.0,87.0,-1,-1,-1,-1
3,6,360.0,11.0,40.0,87.0,-1,-1,-1,-1
4,6,359.0,8.0,41.0,92.0,-1,-1,-1,-1
5,6,359.0,9.0,41.0,92.0,-1,-1,-1,-1
6,6,359.0,9.0,41.0,92.0,-1,-1,-1,-1
7,6,359.0,9.0,41.0,91.0,-1,-1,-1,-1
8,6,359.0,11.0,41.0,87.0,-1,-1,-1,-1
9,6,358.0,10.0,42.0,87.0,-1,-1,-1,-1
10,6,357.0,12.0,43.0,87.0,-1,-1,-1,-1
11,6,356.0,12.0,44.0,85.0,-1,-1,-1,-1
12,6,357.0,10.0,43.0,89.0,-1,-1,-1,-1
13,6,357.0,13.0,43.0,85.0,-1,-1,-1,-1
14,6,358.0,8.0,42.0,92.0,-1,-1,-1,-1
15,6,358.0,13.0,42.0,84.0,-1,-1,-1,-1
16,6,358.0,11.0,42.0,87.0,-1,-1,-1,-1
17,6,358.0,13.0,42.0,83.0,-1,-1,-1,-1
18,6,358.0,11.0,42.0,85.0,-1,-1,-1,-1
19,6,361.0,10.0,39.0,87.0,-1,-1,-1,-1
20,6,357.0,14.0,43.0,81.0,-1,-1,-1,-1
21,6,360.0,8.0,40.0,87.0,-1,-1,-1,-1
22,6,358.0,10.0,42.0,86.0,-1,-1,-1,-1
23,6,358.0,14.0,42.0,80.0,-1,-1,-1,-1
24,6,359.0,15.0,41.0,78.0,-1,-1,-1,-1
25,6,358.0,13.0,42.0,81.0,-1,-1,-1,-1
26,6,359.0,12.0,41.0,82.0,-1,-1,-1,-1
27,6,361.0,12.0,39.0,82.0,-1,-1,-1,-1
28,6,360.0,6.0,40.0,90.0,-1,-1,-1,-1
29,6,361.0,13.0,39.0,81.0,-1,-1,-1,-1
30,6,360.0,9.0,40.0,87.0,-1,-1,-1,-1
31,6,360.0,7.0,40.0,89.0,-1,-1,-1,-1
32,6,360.0,9.0,40.0,86.0,-1,-1,-1,-1
33,6,361.0,12.0,39.0,81.0,-1,-1,-1,-1
34,6,359.0,10.0,41.0,82.0,-1,-1,-1,-1
35,6,357.0,11.0,43.0,81.0,-1,-1,-1,-1
36,6,359.0,11.0,41.0,81.0,-1,-1,-1,-1
37,6,360.0,8.0,40.0,86.0,-1,-1,-1,-1
38,6,359.0,14.0,41.0,78.0,-1,-1,-1,-1
39,6,359.0,13.0,41.0,78.0,-1,-1,-1,-1
40,6,359.0,16.0,41.0,76.0,-1,-1,-1,-1
41,6,360.0,12.0,40.0,78.0,-1,-1,-1,-1
42,6,359.0,13.0,41.0,75.0,-1,-1,-1,-1
43,6,357.0,14.0,43.0,74.0,-1,-1,-1,-1
44,6,359.0,11.0,41.0,78.0,-1,-1,-1,-1
45,6,359.0,14.0,41.0,74.0,-1,-1,-1,-1
46,6,358.0,15.0,42.0,73.0,-1,-1,-1,-1
47,6,360.0,16.0,40.0,72.0,-1,-1,-1,-1
48,6,359.0,12.0,41.0,81.0,-1,-1,-1,-1
49,6,360.0,15.0,40.0,72.0,-1,-1,-1,-1
