1,0,167.0,53.0,69.0,68.0,0.999131977558136
1,0,227.0,0.0,78.0,57.0,0.9989515542984009
1,0,333.0,204.0,67.0,71.0,0.9986829161643982
1,0,328.0,138.0,71.0,71.0,0.9983862638473511
1,0,210.0,266.0,78.0,54.0,0.997896671295166
1,0,280.0,64.0,80.0,73.0,0.9971873164176941
1,0,265.0,210.0,73.0,72.0,0.9939792156219482
1,0,361.0,11.0,39.0,88.0,0.9938860535621643
1,0,0.0,140.0,87.0,113.0,0.9773838520050049
1,0,364.0,276.0,36.0,44.0,0.9067974090576172
1,0,133.0,143.0,139.0,123.0,0.7762953042984009
1,0,295.0,288.0,63.0,32.0,0.11683755367994308
2,0,226.0,0.0,80.0,57.0,0.9992243051528931
2,0,167.0,52.0,70.0,71.0,0.99912029504776
2,0,326.0,138.0,73.0,71.0,0.9981239438056946
2,0,208.0,266.0,81.0,54.0,0.9980835914611816
2,0,281.0,65.0,80.0,72.0,0.997687816619873
2,0,336.0,204.0,64.0,71.0,0.9975426197052002
2,0,265.0,209.0,72.0,72.0,0.9942069053649902
2,0,360.0,11.0,40.0,87.0,0.9936937689781189
2,0,0.0,146.0,74.0,97.0,0.9707497954368591
2,0,181.0,147.0,88.0,87.0,0.8747520446777344
2,0,363.0,277.0,37.0,42.0,0.706429123878479
3,0,226.0,0.0,80.0,57.0,0.9992243051528931
3,0,167.0,52.0,70.0,71.0,0.99912029504776
3,0,326.0,138.0,73.0,71.0,0.9981239438056946
3,0,208.0,266.0,81.0,54.0,0.9980835914611816
3,0,281.0,65.0,80.0,72.0,0.997687816619873
3,0,336.0,204.0,64.0,71.0,0.9975426197052002
3,0,265.0,209.0,72.0,72.0,0.9942069053649902
3,0,360.0,11.0,40.0,87.0,0.9936937689781189
3,0,0.0,146.0,74.0,97.0,0.9707497954368591
3,0,181.0,147.0,88.0,87.0,0.8747520446777344
3,0,363.0,277.0,37.0,42.0,0.706429123878479
4,0,164.0,51.0,75.0,73.0,0.9991940855979919
4,0,227.0,0.0,78.0,56.0,0.9990323781967163
4,0,326.0,136.0,73.0,74.0,0.9982227683067322
4,0,335.0,205.0,65.0,70.0,0.9972352385520935
4,0,209.0,266.0,80.0,54.0,0.9970651268959045
4,0,282.0,66.0,78.0,70.0,0.9967216849327087
4,0,265.0,209.0,71.0,72.0,0.9935371279716492
4,0,359.0,8.0,41.0,92.0,0.9935059547424316
4,0,0.0,146.0,77.0,96.0,0.9825117588043213
4,0,134.0,141.0,137.0,123.0,0.6839249730110168
4,0,371.0,278.0,29.0,41.0,0.5143882632255554
4,0,299.0,287.0,58.0,33.0,0.09028233587741852
5,0,229.0,0.0,78.0,57.0,0.99924635887146
5,0,164.0,52.0,76.0,71.0,0.9990705847740173
5,0,327.0,136.0,72.0,73.0,0.9982377290725708
5,0,336.0,205.0,64.0,70.0,0.9976139068603516
5,0,282.0,65.0,78.0,71.0,0.9973135590553284
5,0,210.0,268.0,80.0,52.0,0.9952919483184814
5,0,0.0,144.0,78.0,101.0,0.992737352848053
5,0,359.0,9.0,41.0,92.0,0.9921090006828308
5,0,266.0,210.0,70.0,72.0,0.9915295839309692
5,0,185.0,152.0,78.0,80.0,0.9663191437721252
5,0,368.0,276.0,32.0,44.0,0.5236783623695374
6,0,228.0,0.0,78.0,57.0,0.9993426203727722
6,0,169.0,54.0,67.0,67.0,0.9989824891090393
6,0,326.0,136.0,73.0,73.0,0.9981141090393066
6,0,335.0,204.0,65.0,70.0,0.9979875087738037
6,0,281.0,66.0,79.0,71.0,0.9971444010734558
6,0,208.0,266.0,80.0,54.0,0.9971280694007874
6,0,0.0,146.0,80.0,97.0,0.9948819875717163
6,0,265.0,209.0,72.0,73.0,0.9912044405937195
6,0,359.0,9.0,41.0,92.0,0.9901261329650879
6,0,363.0,276.0,37.0,44.0,0.9203943014144897
6,0,135.0,140.0,135.0,124.0,0.6713696718215942
6,0,395.0,292.0,5.0,28.0,0.062373388558626175
7,0,229.0,0.0,79.0,57.0,0.999290943145752
7,0,167.0,52.0,69.0,70.0,0.9987683892250061
7,0,327.0,137.0,72.0,72.0,0.998002827167511
7,0,335.0,204.0,65.0,70.0,0.9976315498352051
7,0,208.0,267.0,81.0,53.0,0.9972049593925476
7,0,0.0,144.0,78.0,98.0,0.9967302083969116
7,0,281.0,66.0,78.0,72.0,0.9965251088142395
7,0,359.0,9.0,41.0,91.0,0.9902514219284058
7,0,264.0,208.0,73.0,73.0,0.9898779392242432
7,0,186.0,153.0,76.0,78.0,0.9347847700119019
7,0,365.0,277.0,35.0,43.0,0.7083761096000671
8,0,227.0,0.0,81.0,57.0,0.9992037415504456
8,0,169.0,52.0,69.0,70.0,0.9989861845970154
8,0,334.0,204.0,66.0,71.0,0.9984034895896912
8,0,324.0,136.0,75.0,73.0,0.9980547428131104
8,0,208.0,267.0,82.0,53.0,0.9975026249885559
8,0,281.0,66.0,79.0,72.0,0.9953646659851074
8,0,265.0,208.0,72.0,73.0,0.9930667877197266
8,0,359.0,11.0,41.0,87.0,0.9898651242256165
8,0,0.0,145.0,75.0,99.0,0.9823054075241089
8,0,183.0,150.0,83.0,85.0,0.9652321934700012
8,0,370.0,278.0,30.0,42.0,0.6010137796401978
9,0,228.0,0.0,81.0,59.0,0.999291181564331
9,0,166.0,51.0,75.0,72.0,0.9990515112876892
9,0,324.0,137.0,76.0,74.0,0.9981491565704346
9,0,336.0,204.0,64.0,70.0,0.9978517293930054
9,0,209.0,267.0,81.0,53.0,0.9972892999649048
9,0,280.0,67.0,79.0,71.0,0.9959859251976013
9,0,266.0,208.0,71.0,72.0,0.9928649663925171
9,0,0.0,150.0,74.0,94.0,0.9918115139007568
9,0,182.0,152.0,83.0,83.0,0.9891183376312256
9,0,358.0,10.0,42.0,87.0,0.9883255958557129
9,0,367.0,277.0,33.0,43.0,0.45877745747566223
10,0,230.0,0.0,78.0,58.0,0.9990949630737305
10,0,166.0,51.0,76.0,71.0,0.9990604519844055
10,0,328.0,137.0,72.0,74.0,0.9980037808418274
10,0,336.0,205.0,64.0,70.0,0.9979764819145203
10,0,210.0,266.0,79.0,54.0,0.9978436231613159
10,0,182.0,151.0,81.0,83.0,0.9951279163360596
10,0,0.0,149.0,84.0,98.0,0.9920782446861267
10,0,281.0,67.0,76.0,69.0,0.9917004704475403
10,0,357.0,12.0,43.0,87.0,0.9892098307609558
10,0,266.0,208.0,70.0,72.0,0.9882113337516785
10,0,364.0,275.0,36.0,45.0,0.4889262914657593
11,0,166.0,50.0,75.0,73.0,0.9992524981498718
11,0,229.0,0.0,80.0,57.0,0.9991629123687744
11,0,182.0,152.0,79.0,81.0,0.9983088970184326
11,0,336.0,205.0,64.0,72.0,0.9982328414916992
11,0,329.0,135.0,71.0,76.0,0.9981964230537415
11,0,217.0,266.0,69.0,54.0,0.9974625110626221
11,0,279.0,67.0,79.0,69.0,0.9972971081733704
11,0,264.0,208.0,71.0,72.0,0.992664098739624
11,0,0.0,150.0,77.0,96.0,0.9919974207878113
11,0,356.0,12.0,44.0,85.0,0.9910736680030823
11,0,371.0,283.0,29.0,37.0,0.2162466049194336
12,0,231.0,0.0,78.0,58.0,0.9991294741630554
12,0,170.0,54.0,66.0,70.0,0.998446524143219
12,0,337.0,205.0,63.0,71.0,0.997437596321106
12,0,328.0,136.0,72.0,73.0,0.9973140358924866
12,0,281.0,66.0,77.0,71.0,0.997169554233551
12,0,217.0,267.0,69.0,53.0,0.9949572682380676
12,0,357.0,10.0,43.0,89.0,0.9905208349227905
12,0,262.0,211.0,73.0,65.0,0.9904634952545166
12,0,179.0,153.0,84.0,83.0,0.9900649189949036
12,0,0.0,154.0,72.0,91.0,0.9837726950645447
12,0,377.0,281.0,23.0,39.0,0.12861663103103638
13,0,232.0,0.0,77.0,57.0,0.9987308382987976
13,0,182.0,152.0,82.0,81.0,0.9981416463851929
13,0,170.0,55.0,66.0,69.0,0.9981048107147217
13,0,211.0,266.0,75.0,54.0,0.9979735016822815
13,0,330.0,137.0,70.0,75.0,0.9977405071258545
13,0,338.0,206.0,62.0,68.0,0.9970352649688721
13,0,280.0,67.0,78.0,71.0,0.9958556294441223
13,0,262.0,209.0,74.0,67.0,0.9921998381614685
13,0,357.0,13.0,43.0,85.0,0.9902792572975159
13,0,0.0,151.0,71.0,92.0,0.980712890625
13,0,363.0,279.0,37.0,41.0,0.3462434411048889
14,0,228.0,0.0,80.0,55.0,0.9989784955978394
14,0,336.0,206.0,64.0,70.0,0.9980504512786865
14,0,209.0,264.0,77.0,56.0,0.9980189800262451
14,0,279.0,67.0,79.0,72.0,0.9977594614028931
14,0,171.0,55.0,65.0,68.0,0.9976038336753845
14,0,332.0,137.0,68.0,71.0,0.997458279132843
14,0,181.0,153.0,81.0,82.0,0.9950693845748901
14,0,265.0,208.0,70.0,70.0,0.9910679459571838
14,0,358.0,8.0,42.0,92.0,0.9900514483451843
14,0,0.0,153.0,74.0,91.0,0.9724746346473694
14,0,375.0,285.0,25.0,35.0,0.19608086347579956
15,0,208.0,265.0,77.0,55.0,0.9987014532089233
15,0,329.0,136.0,71.0,71.0,0.9985431432723999
15,0,168.0,52.0,70.0,71.0,0.9981050491333008
15,0,334.0,206.0,66.0,73.0,0.9977056384086609
15,0,280.0,67.0,77.0,70.0,0.9964964985847473
15,0,236.0,0.0,71.0,58.0,0.995191216468811
15,0,181.0,152.0,83.0,82.0,0.9944151639938354
15,0,358.0,13.0,42.0,84.0,0.9928094148635864
15,0,264.0,210.0,70.0,65.0,0.9906498789787292
15,0,0.0,153.0,76.0,93.0,0.9540929198265076
15,0,369.0,286.0,31.0,34.0,0.21836060285568237
16,0,234.0,0.0,74.0,55.0,0.998892605304718
16,0,167.0,52.0,72.0,71.0,0.9984146356582642
16,0,331.0,136.0,69.0,72.0,0.998160183429718
16,0,210.0,266.0,74.0,54.0,0.9974520802497864
16,0,335.0,206.0,65.0,73.0,0.9973358511924744
16,0,281.0,67.0,76.0,70.0,0.9963160157203674
16,0,179.0,154.0,83.0,82.0,0.9937758445739746
16,0,358.0,11.0,42.0,87.0,0.9936413168907166
16,0,266.0,208.0,68.0,69.0,0.9907249808311462
